,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,categories,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,BDM17-POR-1111,278,Coustous (plat de côte) de Bigorre,0,,kg,10.90 €,1 portion,0.250,1,2.73 €,10.9 €/kg,5,0.2,2.07 €,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Bigorre,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Noir de Bigorre,,France Bigorre,,Non,La plat de côte est constitué des 5 dernières côtes. Il est excellent cuisiné en potée. Le Porc Noir de Bigorre est un porc de pure race gasconne présentant des qualités gustatives exceptionnelles.,,,0.000,0.250,Toute l'année,Coustous (plat de côte) de Bigorre,La plat de côte est constitué des 5 dernières côtes. Il est excellent cuisiné en potée. Le Porc Noir de Bigorre est un porc de pure race gasconne présentant des qualités gustatives exceptionnelles.,,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1284,279,Rognon de Bigorre,0,,kg,9.90 €,1 portion,0.120,1,1.19 €,9.9 €/kg,5,0.2,0.90 €,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Bigorre,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Noir de Bigorre,,France Bigorre,,Non,"Les rognons sont prélevés dans l'abdomen de l'animal, ils ont un goût prononcé et une texture ferme. Le Porc Noir de Bigorre est un porc de pure race gasconne présentant des qualités gustatives exceptionnelles",,,0.000,0.120,Toute l'année,Rognon de Bigorre,"Les rognons sont prélevés dans l'abdomen de l'animal, ils ont un goût prononcé et une texture ferme. Le Porc Noir de Bigorre est un porc de pure race gasconne présentant des qualités gustatives exceptionnelles",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1168,280,Foie gras de canard 325g,0,,pièce,58.00 €,1 bocal,0.325,1,58.00 €,58 €/pièce,5,0.2,43.98 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.325,Non dispo lors du relevé,Foie gras de canard 325g,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1167,281,Foie gras de canard 195g,0,,pièce,36.00 €,1 bocal,0.195,1,36.00 €,36 €/pièce,5,0.2,27.30 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.195,Non dispo lors du relevé,Foie gras de canard 195g,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1166,282,Foie gras de canard 100g,0,,pièce,26.00 €,1 bocal,0.100,1,26.00 €,26 €/pièce,5,0.2,19.72 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.100,Non dispo lors du relevé,Foie gras de canard 100g,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1033,283,Bloc de foie gras de canard 40g,0,,pièce,6.00 €,1 bocal,0.040,1,6.00 €,6 €/pièce,5,0.2,4.55 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.040,Non dispo lors du relevé,Bloc de foie gras de canard 40g,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1034,284,Bocal de Graisse d'oie,Activé,,pièce,5.80 €,1 bocal de 320g,0.320,1,5.80 €,5.8 €/pièce,5,0.2,4.40 €,BDM17-graisseoie.jpg,BDM17-graisseoie.jpg,BDM17-graisseoie.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,Graisse,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Castaing,,France,,Non,,,,0.320,0.320,Toute l'année,Bocal de Graisse d'oie,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1374,284,Graisse d'oie,0,,kg,5.80 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Graisse,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.320,0.000,Toute l'année,Graisse d'oie,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1183,284,Graisse de canard,0,,kg,5.80 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Graisse,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.320,0.000,Toute l'année,Graisse de canard,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1003,285,2 Cuisses de canard confites,0,,pièce,14.20 €,,,,0.00 €,14.2 €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,2 Cuisses de canard confites,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1078,286,Chutney de figues,0,,pièce,4.90 €,,,,0.00 €,4.9 €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,Chutney de figues,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1083,287,Confiture d'oignons,0,,pièce,4.90 €,,,,0.00 €,4.9 €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,Confiture d'oignons,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1113,288,Cuisse canard par 1P,0,,kg,22.95 €,,,,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,Cuisse canard par 1P,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1214,289,Magret de Canard fumé tranché,0,,pièce,5.20 €,,,1,5.20 €,5.2 €/pièce,5,0.2,3.94 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,Produit frais issu de canard à foie gras du Périgord,,,0.000,0.000,Non dispo lors du relevé,Magret de Canard fumé tranché,Produit frais issu de canard à foie gras du Périgord,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1169,290,Foie gras de canard coupé,0,,kg,149.00 €,,,,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,Foie gras de canard coupé,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1162,291,Foie gras d'oie coupé,0,,kg,169.90 €,,,,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.000,Non dispo lors du relevé,Foie gras d'oie coupé,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1196,292,Jambon sec Noir de Bigorre,Activé,,kg,140.00 €,"1 portion de 100g, en fines tranches",0.100,1,14.00 €,140 €/kg,5,0.2,10.62 €,BDM17-jambonnoirdebigorre.jpg,BDM17-jambonnoirdebigorre.jpg,BDM17-jambonnoirdebigorre.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Noir de Bigorre,,France,,Non,"Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,,0.100,0.100,Toute l'année,Jambon sec Noir de Bigorre,"Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1194,293,Jambon ibérique bellota,0,,kg,198.00 €,"1 portion de 100g, en fines tranches",0.100,1,19.80 €,198 €/kg,5,0.2,15.01 €,,,,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.100,Non dispo lors du relevé,Jambon ibérique bellota,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1212,294,Lomo ibérique,Activé,,kg,150.00 €,"1 portion de 100g, en fines tranches",0.100,1,15.00 €,150 €/kg,5,0.2,11.37 €,BDM17-lomoiberique.jpg,BDM17-lomoiberique.jpg,BDM17-lomoiberique.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Roble,,Espagne,,Non,,,,0.000,0.100,Toute l'année,Lomo ibérique,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1157,295,Chorizo à trancher Noir de Bigorre,Activé,,kg,60.00 €,1 portion de 100g,0.100,1,6.00 €,60 €/kg,5,0.2,4.55 €,BDM17-chorizonoirdebigorre.jpg,BDM17-chorizonoirdebigorre.jpg,BDM17-chorizonoirdebigorre.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Bigorre,Noir de Bigorre,Non,,,,0.000,0.100,Toute l'année,Chorizo à trancher Noir de Bigorre,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1075,295,Chorizo ibérique,0,,kg,60.00 €,1 portion,0.100,1,6.00 €,60 €/kg,5,0.2,4.55 €,,,,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Roble,,,,Non,,,,0.000,0.100,Toute l'année,Chorizo ibérique,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1374,296,Ventreche Bigore,0,,kg,39.90 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,"Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,,0.000,0.000,Non dispo lors du relevé,Ventreche Bigore,"Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1084,297,Coppa ,Activé,,kg,49.90 €,"1 portion de 100g, en fines tranches",0.100,1,4.99 €,49.9 €/kg,5,0.2,3.78 €,BDM17-coppa.jpg,BDM17-coppa.jpg,BDM17-coppa.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,,,,France,,Non,"Le lonzu se fabrique à partir des filets de porc, la 
coppa à partir du faux-filet. Mais les
 deux fabrications sont identiques. .Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,,0.000,0.100,Non dispo lors du relevé,Coppa ,"Le lonzu se fabrique à partir des filets de porc, la 
coppa à partir du faux-filet. Mais les
 deux fabrications sont identiques. .Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1085,297,Lonzu,Activé,,kg,49.90 €,"1 portion de 100g, en fines tranches",0.100,1,4.99 €,49.9 €/kg,5,0.2,3.78 €,BDM17-lonzu.jpg,BDM17-lonzu.jpg,BDM17-lonzu.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,"Le lonzu se fabrique à partir des filets de porc, la 
coppa à partir du faux-filet. Mais les
 deux fabrications sont identiques. .Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,,0.000,0.100,Non dispo lors du relevé,Lonzu,"Le lonzu se fabrique à partir des filets de porc, la 
coppa à partir du faux-filet. Mais les
 deux fabrications sont identiques. .Produits d'exception. Animaux élevés en plein air, 12 mois minimum, sans OGM",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1377,298,Viande des grisons tranchée,Activé,,kg,82.00 €,"1 portion de 100g, en fines tranches",0.100,1,8.20 €,82 €/kg,5,0.2,6.22 €,BDM17-viandegrison.jpg,BDM17-viandegrison.jpg,BDM17-viandegrison.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"La viande des Grisons est une préparation suisse de viande de bœuf, spécialité du canton des Grisons. Elle est faite à partir de viande de bœuf séchée à laquelle on a ajouté du sel, des herbes des Alpes et des épices.",,,0.080,0.100,Toute l'année,Viande des grisons tranchée,"La viande des Grisons est une préparation suisse de viande de bœuf, spécialité du canton des Grisons. Elle est faite à partir de viande de bœuf séchée à laquelle on a ajouté du sel, des herbes des Alpes et des épices.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1012,299,Andouille de Guéménée,0,,kg,42.90 €,1 portion,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.080,0.000,Toute l'année,Andouille de Guéménée,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1163,300,Foie gras d'oie du gers 180gr,0,,pièce,35.80 €,1 foie de 180g environ,0.180,1,35.80 €,35.8 €/pièce,5,0.2,27.15 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.180,Non dispo lors du relevé,Foie gras d'oie du gers 180gr,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1158,301,Foie gras canard du gers 180gr,0,,pièce,23.40 €,1 foie de 180g environ,0.180,1,23.40 €,23.4 €/pièce,5,0.2,17.74 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.180,Non dispo lors du relevé,Foie gras canard du gers 180gr,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1157,302,Foie gras canard du gers 130gr,0,,pièce,18.40 €,1 foie de 130g environ,0.130,1,18.40 €,18.4 €/pièce,5,0.2,13.95 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.130,Non dispo lors du relevé,Foie gras canard du gers 130gr,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1159,303,Foie gras canard du gers 180gr,0,,pièce,24.00 €,1 foie de 180g environ,0.180,1,24.00 €,24 €/pièce,5,0.2,18.20 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.180,Non dispo lors du relevé,Foie gras canard du gers 180gr,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1160,304,Foie gras canard du gers 310gr,0,,pièce,38.00 €,,0.310,1,38.00 €,38 €/pièce,5,0.2,28.82 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,,0.310,Non dispo lors du relevé,Foie gras canard du gers 310gr,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1339,305,Saucisson à l'ail,0,,kg,19.90 €,1 portion,0.080,1,1.59 €,19.9 €/kg,5,0.2,1.21 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.080,0.080,Toute l'année,Saucisson à l'ail,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1197,306,Jambon supérieur Prince  de Paris tranché,Activé,,kg,27.90 €,"1 portion de 200g environ, en tranches fines
",0.200,1,5.58 €,27.9 €/kg,5,0.2,4.23 €,jambonprince.jpg,jambonprince.jpg,jambonprince.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Prince de Paris,,France,Local,Non,,,,0.100,0.200,Toute l'année,Jambon supérieur Prince  de Paris tranché,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1353,350,Terrine de campagne,Activé,,kg,19.90 €,1 portion de 150g environ,0.150,1,2.99 €,19.9 €/kg,5,0.2,2.26 €,terrinecampagne.jpg,terrinecampagne.jpg,terrinecampagne.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.150,Toute l'année,Terrine de campagne,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1355,351,Terrine de lapin,Activé,,kg,29.90 €,1 portion de 150g environ,0.150,1,4.49 €,29.9 €/kg,5,0.2,3.40 €,terrinelapin.jpg,terrinelapin.jpg,terrinelapin.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.150,Toute l'année,Terrine de lapin,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1354,352,Terrine de canard au foie gras,0,,kg,36.90 €,1 portion,0.080,1,2.95 €,36.9 €/kg,5,0.2,2.24 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.080,0.080,Toute l'année,Terrine de canard au foie gras,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1239,353,Pâté en croute,0,,kg,27.50 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.000,Toute l'année,Pâté en croute,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1280,355,Rillette d'oie,Activé,,kg,27.90 €,1 portion de 300g environ,0.300,1,8.37 €,27.9 €/kg,5,0.2,6.35 €,rilletteoie.jpg,rilletteoie.jpg,rilletteoie.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.300,Toute l'année,Rillette d'oie,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1281,356,Rillette de canard,Activé,,kg,29.90 €,1 portion de 300g environ,0.300,1,8.97 €,29.9 €/kg,5,0.2,6.80 €,rilletteoie.jpg,rilletteoie.jpg,rilletteoie.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.300,Toute l'année,Rillette de canard,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1371,358,Museau de porc nature,0,,kg,14.90 €,1 portion,0.120,1,1.79 €,14.9 €/kg,5,0.2,1.36 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.120,0.120,Toute l'année,Museau de porc nature,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1223,358,Museau de porc vinaigrette,0,,kg,16.90 €,1 portion,0.120,1,2.03 €,16.9 €/kg,5,0.2,1.54 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.120,0.120,Toute l'année,Museau de porc vinaigrette,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1198,362,Jambonneau,Activé,,kg,22.90 €,1 portion de 180g environ,0.180,1,4.12 €,22.9 €/kg,5,0.2,3.13 €,jambonneau.jpg,jambonneau.jpg,jambonneau.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"Le jambonneau est considéré comme le morceau le plus savoureux du jambon. Dans la gastronomie, on apprécie particulièrement sa viande tendre et juteuse.",,,0.000,0.180,Toute l'année,Jambonneau,"Le jambonneau est considéré comme le morceau le plus savoureux du jambon. Dans la gastronomie, on apprécie particulièrement sa viande tendre et juteuse.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1222,366,Mousse de canard,Activé,,kg,22.90 €,1 portion de 300g environ,0.300,1,6.87 €,22.9 €/kg,5,0.2,5.21 €,moussecanard.jpg,moussecanard.jpg,moussecanard.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.300,Toute l'année,Mousse de canard,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1357,368,Terrine de sanglier,Activé,,kg,29.90 €,1 portion de 150g environ,0.150,1,4.49 €,29.9 €/kg,5,0.2,3.40 €,terrinesanglier.jpg,terrinesanglier.jpg,terrinesanglier.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.080,0.150,Toute l'année,Terrine de sanglier,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1175,370,Fromage de tête,0,,kg,23.90 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.000,Toute l'année,Fromage de tête,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1038,374,Bouchée à la Reine,0,,kg,4.80 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.000,Toute l'année,Bouchée à la Reine,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1231,379,Oeuf en gelée,0,,pièce,2.80 €,,,1,2.80 €,2.8 €/pièce,5,0.2,2.12 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.000,Toute l'année,Oeuf en gelée,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1349,384,Taboulé,Activé,,kg,14.90 €,1 portion de 250g environ,0.250,1,3.73 €,14.9 €/kg,5,0.2,2.82 €,taboule.jpg,taboule.jpg,taboule.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.120,0.250,Toute l'année,Taboulé,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1063,385,Céleri Rémoulade,0,,kg,15.90 €,1 portion de 250g environ,0.250,1,3.98 €,15.9 €/kg,5,0.2,3.01 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.120,0.250,Toute l'année,Céleri Rémoulade,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1057,386,Carottes Rapées,Activé,,kg,12.00 €,1 portion de 250g environ,0.250,1,3.00 €,12 €/kg,5,0.2,2.27 €,carottesrapees.jpg,carottesrapees.jpg,carottesrapees.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.120,0.250,Toute l'année,Carottes Rapées,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1017,387,Salade de betteraves rouges,Activé,,kg,12.00 €,1 portion de 500g environ,0.500,1,6.00 €,12 €/kg,5,0.2,4.55 €,saladebetterave.jpg,saladebetterave.jpg,saladebetterave.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.120,0.500,Toute l'année,Salade de betteraves rouges,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1324,389,Salade Piémontaise,0,,kg,15.90 €,1 portion de 500g environ,0.500,1,7.95 €,15.9 €/kg,5,0.2,6.03 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.120,0.500,Toute l'année,Salade Piémontaise,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1068,391,Champignons à la grecque,0,,kg,19.90 €,1 portion de 500g environ,0.500,1,9.95 €,19.9 €/kg,5,0.2,7.55 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.120,0.500,Toute l'année,Champignons à la grecque,,,"re::^CDV,re::^MPB17-ARO",
