overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,751,Bio,2,2784,Le goût des vignes,thumbnail_69.jpg,commercant_56.jpg,,1,Bio - Le goût des vignes,,,1,1,,,,,,,,,,21
0,751,Le goût des vignes,3,2785,Vins,tous_61.jpg,tous_60.jpg,,1,Le goût des vignes - Vins,,,1,1,,,,,,,,,,21
0,2700,Bio,2,2787,Le goût des vignes,thumbnail_69.jpg,commercant_56.jpg,70,1,Bio - Le goût des vignes,,,1,1,,0,PRODUCTS,,,,template3,,,21
0,2700,Le goût des vignes,3,2788,Vins,tous_61.jpg,tous_60.jpg,,1,Le goût des vignes - Vins,,,1,1,,0,PRODUCTS,,,,,,,21
0,2700,Fromager,2,2805,La Maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Fromager - La Maison de la Mozzarella,"<p>Les frères Rosa sont deux italiens passionnés de gastronomie et de… Mozzarella ! Pour mettre en valeur ce fromage à pâte filée, véritable star en Italie, ils ont ouvert l’unique atelier de fabrication de mozza fraîche à Paris.</p>
<p>Elle se déguste nature, fumée ou des versions plus surprenantes et tous les fromages proposés sont des produits entièrement naturels. Le petit secret de fabrication réside dans la cuisson ainsi que dans l’origine du lait : la mozzarella est fabriquée à partir de lait de bufflesse italienne, en arrivage quotidien depuis Salerne. </p>",,1,1,,0,PRODUCTS,,,,template3,main_block_lmm15,,36
0,2700,La Maison de la Mozzarella,3,2806,Fromages,thumbnail-merchant_1__4.jpg,full-merchant_5.jpg,,1,La Maison de la Mozzarella - Fromages,,,1,1,,0,PRODUCTS,,,,,,,18
0,2700,La Maison de la Mozzarella,3,2808,Tous les produits,Tous_126.jpg,Tous_125.jpg,,1,La Maison de la Mozzarella - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,36
0,2700,Epicerie,2,2809,La Maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Epicerie - La Maison de la Mozzarella,,,1,1,,0,PRODUCTS,,,,template3,,,18
0,2700,La Maison de la Mozzarella,3,2810,Boissons,thumbnail_10__7.jpg,full_10__6.jpg,,1,La Maison de la Mozzarella - Boissons,,,1,1,,,,,,,,,,5
0,2700,La Maison de la Mozzarella,3,2811,Epicerie Fine,sauceetcoulis_20.jpg,sauceetcoulis_19.jpg,,1,La Maison de la Mozzarella - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,18
0,2700,La Maison de la Mozzarella,3,2812,Huile d'olive,thumbnail_11_.jpg,full_11_.jpg,,1,La Maison de la Mozzarella - Huile d'olive,,,1,1,,,,,,,,,,5
0,2700,La Maison de la Mozzarella,3,2814,Légumes à l'huile,thumbnail_12_.jpg,full_12_.jpg,,1,La Maison de la Mozzarella - Légumes à l'huile,,,1,1,,,,,,,,,,8
0,2700,Boulanger,2,2816,Boulangerie Tartine & Co,catalog/category/thumbnail_32.jpg,catalog/category/commercant_33.jpg,70,1,Boulanger - Boulangerie Moisan Fondary,"<p>Créée dans les années 90, la Maison Moisan est une véritable institution du pain Bio à Paris. Elle vous propose de redécouvrir le goût du pain, entièrement naturel. Sa marque de fabrique repose sur la maîtrise des fermentations longues et des levains naturels, sources d’arômes et gages d’une bonne conservation des pains.</p>
<p>Ainsi, croquer dans un pain Moisan, c’est renouer avec le plaisir d’un pain odorant, croustillant et savoureux, réalisé avec des produits issus de l’agriculture biologique, source d’équilibre et de santé.</p>","<p>Créée dans les années 90, la Maison Moisan est une véritable institution du pain Bio à Paris. Elle vous propose de redécouvrir le goût du pain, entièrement naturel. Sa marque de fabrique repose sur la maîtrise des fermentations longues et des levains naturels, sources d’arômes et gages d’une bonne conservation des pains.</p>
<p>Ainsi, croquer dans un pain Moisan, c’est renouer avec le plaisir d’un pain odorant, croustillant et savoureux, réalisé avec des produits issus de l’agriculture biologique, source d’équilibre et de santé.</p>",1,1,,0,PRODUCTS,,,,template3,main_block_tac16,,31
0,2700,Boulangerie Tartine & Co,3,2817,Pains,painstradis_6.jpg,painstradis_7.jpg,,1,Boulangerie Tartine & Co - Pains,,,1,1,,,,,,,,,,4
0,2700,Boulangerie Tartine & Co,3,2818,Viennoiseries,viennoiserie_8.jpg,viennoiserie_9.jpg,,1,Boulangerie Tartine & Co - Viennoiseries,,,1,1,,,,,,,,,,7
0,2700,Boulangerie Tartine & Co,3,2819,Pâtisserie,Tous_6_1.jpg,Tous_67.jpg,,1,Boulangerie Tartine & Co - Pâtisserie,,,1,1,,,,,,,,,,20
0,2700,Boucher,2,2820,Cuts,thumbnail_22__1.jpg,full_21__1.jpg,70,1,Boucher - Cuts,"</p>C’est l’histoire d’un financier qui voulait devenir boucher ! Parti découvrir l’Argentine avec son épouse, Amaury décide de changer de vie professionnelle et de faire connaître au plus grand nombre la viande de qualité savourée lors de son voyage. </p>

Dans la boucherie CUTS, on choisit ses éleveurs pour leur très haut niveau d’exigence : le soin apporté à la race, à l'alimentation animale, au mode d’élevage, aux appellations et au bien-être animal.

De véritables passionnés vous accueillent et vous conseillent sur la cuisson des pièces - présentées sous vide pour une conservation optimale - et sur l'ensemble des produits de qualité pour un repas convivial : vins, sauces, condiments et accessoires. </p>

La goûter, c’est l’adopter ! Comme tous les clients déjà addict, vous ne pourrez plus vous passer de la qualité de cette boucherie...</a> </p>",,1,1,,0,PRODUCTS,,,,template3,main_block_cut16,,81
0,2700,Cuts,3,2821,Viande,boeuf_24.jpg,boeuf_8_1.jpg,,1,Cuts - Viande,,,1,1,,0,PRODUCTS,,,,,,,24
0,2700,Cuts,3,2822,Tous les produits,Tous_118.jpg,Tous_23_1.jpg,,1,Cuts - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,81
0,2700,Cuts,3,2823,Epicerie fine,conserves_52.jpg,conserves_51.jpg,,1,Cuts - Epicerie fine,,,1,1,,0,PRODUCTS,,,,,,,41
0,2700,Cuts,3,2824,Charcuterie,Charcuterie_33.jpg,charcuterie_full2.jpg,,1,Cuts - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,16
0,2700,Bio,2,2827,Cuts,thumbnail_22_.jpg,full_21_.jpg,70,0,Bio - Cuts,,,1,1,,0,PRODUCTS,,,,,,,1
0,2700,Cuts,3,2828,Charcuterie,Charcuterie_33.jpg,charcuterie_full2.jpg,,1,Cuts - Charcuterie,,,1,1,,,,,,,,,,1
0,1013,Au Jardin des Sablons,3,2829,Produits de saison,local_23.jpg,local_24.jpg,,1,Au Jardin des Sablons - Produits de saison,,,1,0,,0,PRODUCTS,,,,,,,41
0,2700,Primeur,2,2830,Au Jardin des Sablons,thumbnail_23__1.jpg,full_22__1.jpg,70,1,Primeur - Au Jardin des Sablons,"<P>Au Jardin des Sablons ce sont des fruits et légumes frais de saison que vous venez cueillir. Situé au cœur du 16ème arrondissement de Paris, ce primeur facilite vos courses avec un étal dédié aux légumes et un autre pour les fruits. En plus de cette sélection, vous pouvez découvrir un large choix d’épices et aromates qui relèveront vos plats faits-maison. </a> </p>",,1,1,,0,PRODUCTS,,,,template2,main_block_jds16,,293
0,2700,Au Jardin des Sablons,3,2831,Epicerie Fine,fruitssecs_15.jpg,fruitssecs_14.jpg,,1,Au Jardin des Sablons - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,47
0,2700,Au Jardin des Sablons,3,2832,Tous les produits,tous_66.jpg,tous_67.jpg,,1,Au Jardin des Sablons - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,293
0,2700,Au Jardin des Sablons,3,2833,Tous les fruits,fruits_22.jpg,fruits_21.jpg,,1,Au Jardin des Sablons - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,109
0,2700,Au Jardin des Sablons,3,2835,Produits de saison,local_23.jpg,local_24.jpg,,1,Au Jardin des Sablons - Produits de saison,,,1,0,,0,PRODUCTS,,,,,,,41
0,2700,Au Jardin des Sablons,3,2837,Tous les légumes,legume_20.jpg,legume_19.jpg,,1,Au Jardin des Sablons - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,137
0,2700,Epicerie,2,2839,Au Jardin des Sablons,thumbnail_23__2.jpg,full_22__2.jpg,70,1,Epicerie - Au Jardin des Sablons,,,1,1,,0,PRODUCTS,,,,template3,,,17
0,2700,Au Jardin des Sablons,3,2840,Fruits et légumes secs,fruitssecs_11.jpg,fruitssecs_10.jpg,,1,Au Jardin des Sablons - Fruits et légumes secs,,,1,1,,,,,,,,,,14
0,2700,Au Jardin des Sablons,3,2856,Jus de fruits,thumbnail-category_17_.jpg,full-category_17_.jpg,,1,Au Jardin des Sablons - Jus de fruits,,,1,1,,,,,,,,,,1
0,2700,Au Jardin des Sablons,3,2863,Epices & Aromates,aromate_10.jpg,aromate_9.jpg,,1,Au Jardin des Sablons - Epices & Aromates,,,1,1,,,,,,,,,,2
0,2700,Caviste,2,2869,Cave Saint Vincent,thumbnail_74.jpg,commercant_61.jpg,70,1,Caviste - Cave Saint Vincent,"<p>Saint Vincent, le saint patron des vignerons ! Mais dans la boutique du 16ème arrondissement c’est bien Edouard Sindler qui dirige sa cave d’une main de maître. Ce passionné nous explique que le bon vin ne peut provenir que de bonnes pratiques agricoles visant à respecter l’environnement. C’est pourquoi l’on trouve dans sa boutique, des vins de qualité finement sélectionnés.</p>
<p>Précision des connaissances et immense plaisir de partager une passion sont au coeur de l’animation du caviste avec un seul but : vous permettre de beaux moments de dégustation.</p>
<p>La cave Saint Vincent vous réserve un accueil plein d’écoute et de conseils orientés vers le partage, la convivialité et la découverte.</a></p>",,1,1,,1,PRODUCTS,,,,template3,main_block_csv16,,29
0,2700,Cave Saint Vincent,3,2870,Par type de boissons,coffrets_29.jpg,coffrets_28.jpg,,1,Cave Saint Vincent - Par type de boissons,,,1,1,,1,PRODUCTS,,,,,,,29
0,2700,Cave Saint Vincent,3,2872,Par couleur,autres_33.jpg,autres_32.jpg,,1,Cave Saint Vincent - Par couleur,,,1,1,,1,PRODUCTS,,,,,,,20
0,2700,Cave Saint Vincent,3,2874,Par région,bourgogne_13.jpg,bourgogne_12.jpg,,1,Cave Saint Vincent - Par région,,,1,1,,1,PRODUCTS,,,,,,,28
0,2700,Cave Saint Vincent,3,2876,Tous les produits,tous_68.jpg,tous_69.jpg,,1,Cave Saint Vincent - Tous les produits,,,1,0,,1,PRODUCTS,,,,,,,29
0,1013,Bio,2,2886,Cave Saint Vincent,thumbnail_70.jpg,commercant_57.jpg,,1,Bio - Cave Saint Vincent,,,1,1,,,,,,,,,,3
0,1013,Cave Saint Vincent,3,2887,Vins,tous_63.jpg,tous_62.jpg,,1,Cave Saint Vincent - Vins,,,1,1,,,,,,,,,,3
0,2700,Bio,2,2889,Cave Saint Vincent,thumbnail_70.jpg,commercant_57.jpg,70,1,Bio - Cave Saint Vincent,,,1,1,,0,PRODUCTS,,,,template3,,,3
0,2700,Cave Saint Vincent,3,2890,Vins,tous_63.jpg,tous_62.jpg,,1,Cave Saint Vincent - Vins,,,1,1,,0,PRODUCTS,,,,,,,3
0,2700,Epicerie,2,2898,Poissonnerie des Belles Feuilles,thumbnail_24__2.jpg,deventurepbf_3.jpg,70,1,Epicerie - Poissonnerie des Belles Feuilles,,,1,1,,0,PRODUCTS,,,,template3,,,11
0,2700,Poissonnerie des Belles Feuilles,3,2899,Blinis & Croutons,crouton_1.jpg,crouton.jpg,,1,Poissonnerie des Belles Feuilles - Blinis & Croutons,,,1,1,,,,,,,,,,2
0,2700,Poissonnier,2,2900,Poissonnerie des Belles Feuilles,thumbnail_24__1.jpg,deventurepbf_4.jpg,70,1,Poissonnier - Poissonnerie des Belles Feuilles,"<p>La poissonnerie Les Belles Feuilles est un des commerçants réputés du 16e arrondissement de Paris. Reconnue pour la qualité et la diversité de ses poissons, cette poissonnerie est tenue par des mains d’experts, passionnés par leur métier. Ainsi, Lydie et Frédéric n’hésitent pas à vous conseiller pour vos préparations et à partager avec vous leur savoir-faire.</p>
<p>Les nombreux arrivages de poissons, coquillages, fruits de mer, et autres produits frais assurent de beaux étals bien garnis et vous pouvez également déguster les bons plats de l’espace traiteur. </a> </p>","La poissonnerie en ligne dans le 16ème arrondissement, c'est la Poissonnerie des Belles Feuilles. Faites vous livrer à domicile leurs produits par Au Pas De Courses. Profitez-en dès maintenant!",1,1,,0,PRODUCTS,,,,template3,main_block_pbf16,,115
0,2700,Poissonnerie des Belles Feuilles,3,2901,Epicerie Fine,conserves_27_1.jpg,conserves_33_1.jpg,,1,Poissonnerie des Belles Feuilles - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,21
0,2700,Poissonnerie des Belles Feuilles,3,2903,Tous les produits,Tous_50_1.jpg,Tous_66_1.jpg,,1,Poissonnerie des Belles Feuilles - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,115
0,2700,Poissonnerie des Belles Feuilles,3,2906,Bocaux & Conserves,conserves_30.jpg,conserves_29.jpg,,1,Poissonnerie des Belles Feuilles - Bocaux & Conserves,,,1,1,,,,,,,,,,8
0,2700,Poissonnerie des Belles Feuilles,3,2907,Taramas & Tartinades,VDO15-tarama_1.jpg,VDO15-tarama.jpg,,1,Poissonnerie des Belles Feuilles - Taramas & Tartinades,,,1,1,,,,,,,,,,1
0,2700,Poissonnerie des Belles Feuilles,3,2908,Poissons,poissons_11.jpg,poissons_14.jpg,,1,Poissonnerie des Belles Feuilles - Poissons,,,1,1,,,,,,,,,,47
0,2700,Poissonnerie des Belles Feuilles,3,2909,Huîtres & Coquillages,plateau_fruits_de_mer_2.jpg,plateau_fruits_de_mer_3.jpg,,1,Poissonnerie des Belles Feuilles - Huîtres & Coquillages,,,1,1,,,,,,,,,,15
0,2700,Poissonnerie des Belles Feuilles,3,2910,Crustacés,crustaces_11.jpg,crustaces_12.jpg,,1,Poissonnerie des Belles Feuilles - Crustacés,,,1,1,,,,,,,,,,18
0,2700,Traiteur,2,2911,Poissonnerie des Belles Feuilles,thumbnail_24__3.jpg,deventurepbf_2.jpg,70,1,Traiteur - Poissonnerie des Belles Feuilles,,,1,1,,0,PRODUCTS,,,,template3,,,8
0,2700,Poissonnerie des Belles Feuilles,3,2912,Plats préparés,platprepares_19.jpg,platprepares_20.jpg,,1,Poissonnerie des Belles Feuilles - Plats préparés,,,1,1,,,,,,,,,,8
0,2700,Poissonnerie des Belles Feuilles,3,2913,Traiteur,platprepares_17.jpg,platprepares_21.jpg,,1,Poissonnerie des Belles Feuilles - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,14
0,2700,Fromager,2,2914,Fromagerie Lillo,Sans_titre_1_2.png,deventurelillo_7.jpg,70,1,Fromager - Fromagerie Lillo,"<p>La Maison Lillo propose depuis plus de 30 ans, une sélection de fromages de haute qualité, ainsi que des produits traiteur uniques. Située rue des Belles Feuilles, en plein cœur du quartier commerçant du 16e arrondissement de Paris, elle est aujourd’hui une fromagerie très reconnue. Dans cette fromagerie les produits sont, pour la plupart, directement issus de nos plus belles régions françaises : chèvre, reblochon, camembert, mont d’or sont ainsi acheminés chaque semaine par leurs producteurs. </p>
<p>Un gage de qualité qui permet de garantir la fraîcheur des fromages.La Maison Lillo propose aussi, pour accompagner et compléter sa large sélection fromagère, de nombreux produits frais et BIO, tels que le pain Thierry Delabre, des produits crémiers de Normandie, du beurre et du lait crus et des yaourts fermiers frais.</a> </p>",,0,1,,0,PRODUCTS,,,,template3,main_block_mlo16,,125
0,2700,Fromagerie Lillo,3,2915,Fromages,Vache_11.jpg,Tous_55_2.jpg,,1,Fromagerie Lillo - Fromages,,,1,1,,0,PRODUCTS,,,,,,,77
0,2700,Fromagerie Lillo,3,2917,Tous les produits,Tous_122.jpg,Tous_55_1.jpg,,1,Fromagerie Lillo - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,125
0,2700,Fromagerie Lillo,3,2918,Epicerie fine,vinsboissons_9.jpg,Patesriz_9_1.jpg,,1,Fromagerie Lillo - Epicerie fine,,,1,1,,0,PRODUCTS,,,,,,,27
0,2700,Fromagerie Lillo,3,2923,Charcuterie italienne,Charcuterie_36.jpg,Charcuterie_16_1.jpg,,1,Fromagerie Lillo - Charcuterie italienne,,,1,1,,0,PRODUCTS,,,,,,,10
0,2700,Fromagerie Lillo,3,2925,Crèmerie,Cremerie_20.jpg,Cremerie_11_1.jpg,,1,Fromagerie Lillo - Crèmerie,,,1,1,,0,PRODUCTS,,,,,,,10
0,1562,Fromager,2,2938,La Maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Fromager - La Maison de la Mozzarella,"<p>Les frères Rosa sont deux italiens passionnés de gastronomie et de… Mozzarella ! Pour mettre en valeur ce fromage à pâte filée, véritable star en Italie, ils ont ouvert l’unique atelier de fabrication de mozza fraîche à Paris.</p>
<p>Elle se déguste nature, fumée ou des versions plus surprenantes et tous les fromages proposés sont des produits entièrement naturels. Le petit secret de fabrication réside dans la cuisson ainsi que dans l’origine du lait : la mozzarella est fabriquée à partir de lait de bufflesse italienne, en arrivage quotidien depuis Salerne. </p>",,1,1,,0,PRODUCTS,,,,template2,main_block_lmm15,,36
0,1562,La Maison de la Mozzarella,3,2939,Fromages,thumbnail-merchant_1__3.jpg,full-merchant_4.jpg,,1,La Maison de la Mozzarella - Fromages,,,1,1,,0,PRODUCTS,,,,,,,18
0,1562,La Maison de la Mozzarella,3,2941,Tous les produits,Tous_123.jpg,Tous_124.jpg,,1,La Maison de la Mozzarella - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,36
0,1562,Epicerie,2,2942,La Maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Epicerie - La Maison de la Mozzarella,,,1,1,,0,PRODUCTS,,,,template1,main_block_lmm15,,18
0,1562,La Maison de la Mozzarella,3,2943,Boissons,thumbnail_10__7.jpg,full_10__6.jpg,,1,La Maison de la Mozzarella - Boissons,,,1,1,,,,,,,,,,5
0,1562,La Maison de la Mozzarella,3,2944,Epicerie Fine,sauceetcoulis_18.jpg,sauceetcoulis_17.jpg,,1,La Maison de la Mozzarella - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,18
0,1562,La Maison de la Mozzarella,3,2945,Huile d'olive,thumbnail_11_.jpg,full_11_.jpg,,1,La Maison de la Mozzarella - Huile d'olive,,,1,1,,,,,,,,,,5
0,1562,La Maison de la Mozzarella,3,2948,Légumes à l'huile,thumbnail_12_.jpg,full_12_.jpg,,1,La Maison de la Mozzarella - Légumes à l'huile,,,1,1,,,,,,,,,,8
0,1562,Harry Cover,3,2951,fruit et légume,,,,1,Harry Cover - fruit et légume,,,1,1,,,,,,,,,,3
0,1562,Harry Cover,3,2954,huile d'olive,thumbnail_11_.jpg,full_11_.jpg,,1,Harry Cover - huile d'olive,,,1,1,,,,,,,,,,1
0,2959,Primeur,2,2969,Le Verger d'Aligre,thumbnail-merchant_1__6.jpg,full-merchant_7.jpg,70,1,Primeur - Le Verger d'Aligre,"<p>Bienvenue aux Vergers d’Aligre où Salim, véritable passionné depuis plus de 25 ans, vous conseille avec le sourire. Cet amoureux des fruits et légumes connaît le milieu comme sa poche et  s’approvisionne chez les bons producteurs pour fournir le meilleur à ses clients. Ici c’est le goût qui prime et le primeur accorde une grande importance au non-traitement des produits qu’il sélectionne avec soin.</p>
<p>Retrouvez les étals colorés des Vergers d’Aligre situé dans le marché couvert Beauvau où se rendent chaque semaine ses plus fidèles clients. Reconnu dans le quartier, Salim vous accueille avec son équipe et vous propose les meilleurs fruits et légumes de la saison.</p>",,1,1,,0,PRODUCTS,,,,template2,main-block-le-verger-d-aligre,,228
0,2959,Boucher,2,2970,Les Boucheries Francis,catalog/category/thumbnail-merchant_1__7.jpg,catalog/category/full-merchant_8.jpg,70,1,Boucher - Boucherie Francis,"<p>Les Boucheries Francis vous accueille sept jours sur sept dans sa charmante boutique du 12ème arrondissement avec pour mot d’ordre : sourires et bonne humeur compris !</p>
<p>C’est Francis, un passionné de bonnes viandes qui a récemment ouvert cette boucherie en libre service. Retrouvez tous les meilleurs arrivages français comme le boeuf d'Aubrac maturé, l'agneau de Lozère, le veau de lait de Corrèze, le porc Capelin du Cantal élevé aux châtaignes et le poulet de Chalosse de 110 jours...</p>
<p>Francis aime partager les bonnes choses et vous invite à découvrir d’autres délices dans son royaume du goût et des saveurs comme l’épicerie des terroirs, les sardines de Marseille, la salaison de la Maison Duculty, la charcuterie Doumbea, les jus de fruits Alain Milliat… Le week-end n’hésitez pas à pousser les portes de Les Boucheries Francis pour la dégustation du moment !</p>

",,1,1,,0,PRODUCTS,,,,template2,main-block-boucherie-francis,,89
0,2959,Fromager,2,2971,Fromagerie Riondet,wysiwyg/thumbnail-merchant_1_.jpg,catalog/category/full-merchant_9.jpg,70,1,Fromager - Fromagerie Riondet,"<p>Après avoir parcouru plus de 10 000 km en France et en Europe à la rencontre de petits producteurs français, italiens, suisses, hollandais et espagnols, Laure et Matthieu ont ramené le meilleur du terroir, à découvrir dans leur boutique épurée et lumineuse du 12ème arrondissement.</p>
<p>Formés par des fromagers connus et reconnus (Martine et  Laurent Dubois), les deux jeunes Parisiens sont devenus de vrais passionnés. À la fromagerie Riondet, on privilégie les fromages fermiers et au lait cru, les méthodes de production traditionnelles et l’on veille au respect des animaux ainsi qu’à la qualité de leur alimentation. L'affinage est terminé sur place en boutique, dans une cave au sous-sol.</p>
<p>N’hésitez pas à découvrir la fromagerie Riondet, l’accueil est toujours souriant et sur place vous dégusterez sur le pouce de bons fromages hors du commun !</p>
",,1,1,,0,PRODUCTS,,,,template2,main-block-fromagerie-riondet,,84
0,2959,Poissonnier,2,2972,La Poissonnerie d'Aligre,thumbnail-merchant_1__9.jpg,full-merchant_10.jpg,70,1,Poissonnier - La Poissonnerie d'Aligre,"<p>Fraîcheur et bonne humeur sont les caractéristiques premières dans cette célèbre poissonnerie du 12ème arrondissement. Chaque jour à la poissonnerie d’Aligre, Patrick prépare son bel étalage de produits de la mer et on doit dire que cela vaut le coup d’œil ! Tout est pensé ici pour mettre en valeur les différents fruits de mer, rougets, darnes de cabillaud, plateaux de poissons, anchois…</p>
<p>L’équipe vous conseille sur les différents arrivages et la meilleure façon de préparer vos plats.</p>",,1,1,,0,PRODUCTS,,,,template2,main-block-la-poissonnerie-d-aligre,,28
0,2959,Caviste,2,2973,Le Raisin Bleu,wysiwyg/thumbnail-merchant.jpg,wysiwyg/full-merchant_1.jpg,70,1,Caviste - Le Raisin Bleu,"<p>Le raisin bleu, un joli nom pour un commerce familial né de l’amour des bonnes choses avec des propriétaires avant tout passionnés de gastronomie et de vin.</p>
<p>Ici, la ligne directrice est la qualité. La sélection est donc toujours pointue : des vins et des champagnes de petits producteurs, très abordables pour pouvoir faire de belles découvertes au quotidien mais également de jolis flacons de grands noms et des appellations plus classiques et prestigieuses.</p>
","Le raisin bleu, un joli nom pour un commerce familial né de l’amour des bonnes choses avec des propriétaires avant tout passionnés de gastronomie et de vin. Ici, la ligne directrice est la qualité. La sélection est donc toujours pointue : des vins et des champagnes de petits producteurs, très abordables pour pouvoir faire de belles découvertes au quotidien mais également de jolis flacons de grands noms et des appellations plus classiques et prestigieuses.
",1,1,,1,PRODUCTS,,,,template2,main-block-le-raisin-bleu,,28
0,2959,Le Verger d'Aligre,3,2975,Epicerie,conserves_15.jpg,conserves_16.jpg,,1,Le Verger d'Aligre - Epicerie,,,1,1,,,,,,,,,,19
0,2959,Le Verger d'Aligre,3,2977,Tous les produits,tous_66.jpg,tous_67.jpg,,1,Le Verger d'Aligre - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,228
0,2959,Epicerie,2,2978,Le Verger d'Aligre,thumbnail-merchant_1__6.jpg,full-merchant_7.jpg,70,1,Epicerie - Le Verger d'Aligre,,,1,1,,0,PRODUCTS,,,,template1,,,13
0,2959,Le Verger d'Aligre,3,2980,Tous les légumes,legume_23.jpg,legume_21.jpg,,1,Le Verger d'Aligre - Tous les légumes,,,1,1,,,,,,,,,,123
0,2959,Le Verger d'Aligre,3,2982,Produits de saison,catalog/category/local_21.jpg,catalog/category/local_22.jpg,,1,Le Verger d'Aligre - Produits de saison,,,1,0,,0,PRODUCTS,,,,,,,73
0,2959,Le Verger d'Aligre,3,2985,Tous les fruits,fruits_24.jpg,fruits_23.jpg,,1,Le Verger d'Aligre - Tous les fruits,,,1,1,,,,,,,,,,85
0,2959,Le Verger d'Aligre,3,2989,Epices & Aromates,aromate_6.jpg,aromate_5.jpg,,1,Le Verger d'Aligre - Epices & Aromates,,,1,1,,,,,,,,,,4
0,2959,Les Boucheries Francis,3,3006,Viande,boeuf_24.jpg,boeuf_8_1.jpg,,1,Boucherie Francis - Viande,,,1,1,,,,,,,,,,28
0,2959,Les Boucheries Francis,3,3014,Charcuterie,Charcuterie_34.jpg,charcuterie_full2_1.jpg,,1,Boucherie Francis - Charcuterie,,,1,1,,,,,,,,,,12
0,2959,Les Boucheries Francis,3,3016,Epicerie,conserves_15.jpg,conserves_16.jpg,,1,Boucherie Francis - Epicerie,,,1,1,,,,,,,,,,49
0,2959,Fromagerie Riondet,3,3024,Epicerie,conserves_15.jpg,conserves_16.jpg,,1,Fromagerie Riondet - Epicerie,,,1,1,,,,,,,,,,10
0,2959,Fromagerie Riondet,3,3025,Tous les produits,Tous_122.jpg,Tous_55_1.jpg,,1,Fromagerie Riondet - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,84
0,2959,Fromagerie Riondet,3,3026,Fromages,Vache_11.jpg,Tous_55_2.jpg,,1,Fromagerie Riondet - Fromages,,,1,1,,,,,,,,,,73
0,2959,La Poissonnerie d'Aligre,3,3036,Huîtres & Coquillages,coquillages_3.jpg,coquillages_4.jpg,,1,La Poissonnerie d'Aligre - Huîtres & Coquillages,,,1,1,,0,PRODUCTS,,,,,,,1
0,2959,La Poissonnerie d'Aligre,3,3037,Tous les produits,Tous_24.jpg,Tous_25.jpg,,1,La Poissonnerie d'Aligre - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,28
0,2959,La Poissonnerie d'Aligre,3,3038,Poissons,poissons_5.jpg,poissons_6.jpg,,1,La Poissonnerie d'Aligre - Poissons,,,1,1,,,,,,,,,,25
0,2959,La Poissonnerie d'Aligre,3,3039,Crustacés,crustaces_3.jpg,crustaces_4.jpg,,1,La Poissonnerie d'Aligre - Crustacés,,,1,1,,,,,,,,,,2
0,2959,Le Verger d'Aligre,3,3043,Fruits et légumes secs,fruitssecs_11.jpg,fruitssecs_10.jpg,,1,Le Verger d'Aligre - Fruits et légumes secs,,,1,1,,,,,,,,,,9
0,2959,Les Boucheries Francis,3,3045,Tous les produits,Tous_121.jpg,Tous_23_2.jpg,,1,Boucherie Francis - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,89
0,2959,Bio,2,3052,Le Verger d'Aligre,thumbnail-merchant_1__6.jpg,full-merchant_7.jpg,,0,Bio - Le Verger d'Aligre,,,1,1,,0,PRODUCTS,,,,,,,1
0,2959,Le Verger d'Aligre,3,3053,Tous les fruits,fruits.jpg,fruits_1.jpg,,0,Le Verger d'Aligre - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,1
0,2959,Fromagerie Riondet,3,3055,Crémerie,Cremerie_1.jpg,Cremerie_12.jpg,,1,Fromagerie Riondet - Crémerie,,,1,1,,,,,,,,,,1
