overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,3332,"Chez Wagner Primeur Bio",3,3734,"Fruits et légumes secs",fruitssecs_11.jpg,fruitssecs_10.jpg,,1,"Chez Wagner Primeur Bio - Fruits et légumes secs",,"Dès ce soir, Chez Wagner Primeur Bio Vous Livre Ses Produits Fruits et légumes secs Grâce À Au Pas De Courses",1,1,,,,,,,,,,16
0,3333,"Chez Wagner Primeur Bio",3,3735,"Fruits et légumes secs",fruitssecs_11.jpg,fruitssecs_10.jpg,,1,"Chez Wagner Primeur Bio - Fruits et légumes secs",,"Dès ce soir, Chez Wagner Primeur Bio Vous Livre Ses Produits Fruits et légumes secs Grâce À Au Pas De Courses",1,1,,,,,,,,,,16
0,1743,"Artisans du lait",3,3759,Charcuterie,Charcuterie_21.jpg,Charcuterie_22.jpg,,1,"Artisans du lait - Charcuterie",,"Dès ce soir, Artisans du lait Vous Livre Ses Produits Charcuterie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,4
0,1562,"Commercants 7e",1,3768,Bio,,,,0,,,,0,1,1,0,PRODUCTS,,#00595E,#ffffff,,,,2
0,1562,Bio,2,3769,"Harry Cover",thumbnail-category_7.jpg,full-category_7.jpg,70,1,"Bio - Harry Cover",,"Harry Cover Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,,,,,,,,,2
0,1562,"Harry Cover",3,3770,Epicerie,thumbnail-category_20_.jpg,full-category_20_.jpg,,1,"Harry Cover - Epicerie",,"Dès ce soir, Harry Cover Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,,,,,,,,,1
0,1562,"Harry Cover",3,3773,"Jus de fruits",thumbnail-category_17_.jpg,full-category_17_.jpg,,1,"Harry Cover - Jus de fruits",,"Dès ce soir, Harry Cover Vous Livre Ses Produits Jus de fruits Grâce À Au Pas De Courses",1,1,,,,,,,,,,35
0,1562,"Harry Cover",3,3774,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Harry Cover - Tous les fruits",,"Dès ce soir, Harry Cover Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,,,,,,,,,1
0,2,"Laurent Roy Chocolatier",3,3777,"Fermé du 15 Juillet au 31 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"Laurent Roy Chocolatier - Fermé du 15 Juillet au 31 Août",,"Dès ce soir, Laurent Roy Chocolatier Vous Livre Ses Produits Fermé du 15 Juillet au 31 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,2959,"Le Verger d'Aligre",3,3779,"Fermé du 17 Juillet au 28 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"Le Verger d'Aligre - Fermé du 17 Juillet au 28 Août",,"Dès ce soir, Le Verger d'Aligre Vous Livre Ses Produits Fermé du 17 Juillet au 28 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,2959,"La Poissonnerie d'Aligre",3,3780,"Fermé du 17 Juillet au 28 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"La Poissonnerie d'Aligre - Fermé du 17 Juillet au 28 Août",,"Dès ce soir, La Poissonnerie d'Aligre Vous Livre Ses Produits Fermé du 17 Juillet au 28 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,1743,"Boucherie Dandelion BIO",3,3811,"Fermé du 17 Juillet au 22 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"Boucherie Dandelion BIO - Fermé du 17 Juillet au 22 Août",,"Dès ce soir, Boucherie Dandelion BIO Vous Livre Ses Produits Fermé du 17 Juillet au 22 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,2,Primeur,2,3812,"Au Verger Fleuri",thumbnail-0_23_.jpg,full-0_20_.jpg,70,1,"Primeur - Au Verger Fleuri","<p>Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. </p>","Au Verger Fleuri Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,1,0,PRODUCTS,,,,template2,main-block-au-verger-fleuri,,227
0,2,"Au Verger Fleuri",3,3813,"Tous les fruits",thumbnail_3__1.jpg,full_4__6.jpg,,1,"Au Verger Fleuri - Tous les fruits",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,84
0,2,"Au Verger Fleuri",3,3815,"Tous les produits",thumbnail_1__2.jpg,full_2__2.jpg,,1,"Au Verger Fleuri - Tous les produits",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,3,0,PRODUCTS,,,,,,,227
0,2,"Au Verger Fleuri",3,3819,"Tous les légumes",thumbnail_2__1.jpg,full_3__7.jpg,,1,"Au Verger Fleuri - Tous les légumes",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Tous les légumes Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,110
0,2,"Epicerie ",2,3821,"Au Verger Fleuri",thumbnail-0_23_.jpg,full-0_20_.jpg,70,1,"Epicerie  - Au Verger Fleuri","<p>Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. </p>","Au Verger Fleuri Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,1,0,PRODUCTS,,,,template2,main-block-au-verger-fleuri,,28
0,2,"Au Verger Fleuri",3,3822,"Epices & Aromates",aromate_10.jpg,aromate_9.jpg,,1,"Au Verger Fleuri - Epices & Aromates",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Epices & Aromates Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,14
0,2,"Au Verger Fleuri",3,3823,"Produits de saison",local_10.jpg,local_11.jpg,,1,"Au Verger Fleuri - Produits de saison",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Produits de saison Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,84
0,1743,"Au Verger Fleuri",3,3824,"Produits de saison",local_10.jpg,local_11.jpg,,1,"Au Verger Fleuri - Produits de saison",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Produits de saison Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,84
0,2,"Au Verger Fleuri",3,3832,Epicerie,aromate_16.jpg,aromate_15.jpg,,1,"Au Verger Fleuri - Epicerie",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,5
0,2,"Au Verger Fleuri",3,3834,"Jus de fruits",thumbnail-category_17_.jpg,full-category_17_.jpg,,1,"Au Verger Fleuri - Jus de fruits",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Jus de fruits Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,5
0,2,"Au Verger Fleuri",3,3837,"Fruits & Légumes Secs",fruitssecs_11.jpg,fruitssecs_10.jpg,,1,"Au Verger Fleuri - Fruits & Légumes Secs",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Fruits & Légumes Secs Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,9
0,2,Bio,2,3842,"Au Verger Fleuri",thumbnail-0_23_.jpg,full-0_20_.jpg,70,0,"Bio - Au Verger Fleuri","<p>Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. </p>","Au Verger Fleuri Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,1,0,PRODUCTS,,,,template2,main-block-au-verger-fleuri,,4
0,2,"Au Verger Fleuri",3,3843,Epicerie,aromate_16.jpg,aromate_15.jpg,,1,"Au Verger Fleuri - Epicerie",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,1
0,1743,Bio,2,3845,"Au Verger Fleuri",thumbnail-0_23_.jpg,full-0_20_.jpg,70,1,"Bio - Au Verger Fleuri","<p>Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. </p>","Au Verger Fleuri Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,1,0,PRODUCTS,,,,template2,main-block-au-verger-fleuri,,4
0,1743,"Au Verger Fleuri",3,3846,Epicerie,aromate_16.jpg,aromate_15.jpg,,1,"Au Verger Fleuri - Epicerie",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,1
0,2,"Au Verger Fleuri",3,3848,"Tous les fruits",thumbnail_3__1.jpg,full_4__6.jpg,,1,"Au Verger Fleuri - Tous les fruits",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,1
0,1743,"Au Verger Fleuri",3,3850,"Tous les fruits",thumbnail_3__1.jpg,full_4__6.jpg,,1,"Au Verger Fleuri - Tous les fruits",,"Dès ce soir, Au Verger Fleuri Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,1
0,2959,Epicerie,2,3852,"Les Viviers de Noirmoutier",thumbnail_63.jpg,commercant_51.jpg,70,1,"Epicerie - Les Viviers de Noirmoutier","La poissonnerie Les Viviers de Noirmoutier qui occupe le marché couvert Saint Martin annonce la couleur dès l'entrée dans les halles. Avec son étalage toujours attrayant, cette guinguette de la mer est un petit coin de paradis où se décline une large gamme de produits bien frais: fruits de mer, crustacés et bien sûr de beaux poissons, pour la plupart sauvages. Et pour cause, Les Viviers de Noirmoutier est aussi mareyeur en direct des ports de Vendée, ils proposent des poissons issus de la pêche artisanale Vendéenne. </br>Ajoutez à cela un service impeccable et vous n'aurez plus de raisons de ne pas vous laissez tenter !","Les Viviers de Noirmoutier Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main_block_lvn10,,9
0,2959,"Les Viviers de Noirmoutier",3,3853,"Tous les produits",Tous_106.jpg,Tous_107.jpg,,1,"Les Viviers de Noirmoutier - Tous les produits",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,,,,,,,,,9
0,2959,Traiteur,2,3854,"Les Viviers de Noirmoutier",thumbnail_63.jpg,commercant_51.jpg,70,0,"Traiteur - Les Viviers de Noirmoutier",,"Les Viviers de Noirmoutier Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main_block_lvn10,,13
0,2959,"Les Viviers de Noirmoutier",3,3855,"Tous les produits",Tous_106.jpg,Tous_107.jpg,,1,"Les Viviers de Noirmoutier - Tous les produits",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,,,,,,,,,13
0,2959,Poissonnier,2,3856,"Les Viviers de Noirmoutier",wysiwyg/thumbnail_62.jpg,wysiwyg/commercant_50.jpg,70,1,"Poissonnier - Les Viviers de Noirmoutier","La poissonnerie Les Viviers de Noirmoutier qui occupe le marché couvert Saint Martin annonce la couleur dès l'entrée dans les halles. Avec son étalage toujours attrayant, cette guinguette de la mer est un petit coin de paradis où se décline une large gamme de produits bien frais: fruits de mer, crustacés et bien sûr de beaux poissons, pour la plupart sauvages. Et pour cause, Les Viviers de Noirmoutier est aussi mareyeur en direct des ports de Vendée, ils proposent des poissons issus de la pêche artisanale Vendéenne. </br>Ajoutez à cela un service impeccable et vous n'aurez plus de raisons de ne pas vous laissez tenter !","Les Viviers de Noirmoutier Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_lvn10,,92
0,2959,"Les Viviers de Noirmoutier",3,3857,"Epicerie de la mer",conserves_43.jpg,conserves_44.jpg,,1,"Les Viviers de Noirmoutier - Epicerie de la mer",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Epicerie de la mer Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,9
0,2959,"Les Viviers de Noirmoutier",3,3858,"Tous les produits",Tous_106.jpg,Tous_107.jpg,,1,"Les Viviers de Noirmoutier - Tous les produits",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,,,,,,,,,92
0,2959,"Les Viviers de Noirmoutier",3,3859,"Traiteur de la mer",platprepares_30.jpg,platprepares_31.jpg,,1,"Les Viviers de Noirmoutier - Traiteur de la mer",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Traiteur de la mer Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,13
0,2959,"Les Viviers de Noirmoutier",3,3860,Poissons,poissons_19.jpg,poissons_20.jpg,,1,"Les Viviers de Noirmoutier - Poissons",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Poissons Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,42
0,2959,"Les Viviers de Noirmoutier",3,3861,"Huîtres & Coquillages",coquillages_14.jpg,coquillages_15.jpg,,1,"Les Viviers de Noirmoutier - Huîtres & Coquillages",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Huîtres & Coquillages Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,16
0,2959,"Les Viviers de Noirmoutier",3,3862,Crustacés,crustaces_1.jpg,crustaces_2.jpg,,1,"Les Viviers de Noirmoutier - Crustacés",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Crustacés Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,12
0,2959,Primeur,2,3864,"Primeur Clémentine",wysiwyg/thumbnail_53.jpg,wysiwyg/full_2.jpg,70,1,"Primeur - Primeur Clémentine","<p>Bienvenue chez Clémentines, votre primeur du 11ème arrondissement. Réputé dans le quartier pour ses délicieux fruits et légumes frais, ici c’est chaque jour que la cueillette arrive en boutique. Le responsable, Walid, toujours agréable et souriant, vous accueille et vous conseille pour que vous retrouviez le meilleur de la saison dans votre assiette. Et pour vous faciliter les courses, le primeur Clémentines confectionne et prépare vos corbeilles de fruits prêtes à offrir à l’occasion de fêtes et événements.</p>","Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main-block-primeur-clementine,,112
0,2959,"Primeur Clémentine",3,3865,Epicerie,aromate_24.jpg,aromate_23.jpg,,1,"Primeur Clémentine - Epicerie",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,18
0,2959,"Primeur Clémentine",3,3867,"Tous les produits",catalog/category/racines_3.jpg,catalog/category/racines_4.jpg,,1,"Primeur Clémentine - Tous les produits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,0,,0,PRODUCTS,,,,,,,112
0,2959,"Primeur Clémentine",3,3868,"Produits de saison",catalog/category/local_15.jpg,catalog/category/local_14.jpg,,1,"Primeur Clémentine - Produits de saison",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Produits de saison Grâce À Au Pas De Courses",1,0,,0,PRODUCTS,,,,,,,64
0,2959,"Primeur Clémentine",3,3869,"Tous les légumes",tousleslegumes2_thumb.jpg,tousleslegumes2_full.jpg,,1,"Primeur Clémentine - Tous les légumes",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les légumes Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,64
0,2959,"Primeur Clémentine",3,3871,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,30
0,2959,Bio,2,3878,"Primeur Clémentine",thumbnail_53.jpg,full_2.jpg,70,0,"Bio - Primeur Clémentine",,"Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,0,,0,PRODUCTS,,,,,,,1
0,2959,"Primeur Clémentine",3,3879,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,1
0,3332,"Chez Wagner Primeur Bio",3,3888,"Fermé du 13 Juillet au 28 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"Chez Wagner Primeur Bio - Fermé du 13 Juillet au 28 Août",,"Dès ce soir, Chez Wagner Primeur Bio Vous Livre Ses Produits Fermé du 13 Juillet au 28 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,3333,"Chez Wagner Primeur Bio",3,3889,"Fermé du 13 Juillet au 28 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"Chez Wagner Primeur Bio - Fermé du 13 Juillet au 28 Août",,"Dès ce soir, Chez Wagner Primeur Bio Vous Livre Ses Produits Fermé du 13 Juillet au 28 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,3333,"La Petite Ferme d'Inès",3,3890,"Fermé du 15 Juillet au 31 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"La Petite Ferme d'Inès - Fermé du 15 Juillet au 31 Août",,"Dès ce soir, La Petite Ferme d'Inès Vous Livre Ses Produits Fermé du 15 Juillet au 31 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,3332,"La Petite Ferme d'Inès",3,3891,"Fermé du 15 Juillet au 31 Août",wysiwyg/bizi-exclamation_1.png,wysiwyg/bizi-exclamation_1.png,,1,"La Petite Ferme d'Inès - Fermé du 15 Juillet au 31 Août",,"Dès ce soir, La Petite Ferme d'Inès Vous Livre Ses Produits Fermé du 15 Juillet au 31 Août Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,0
0,3332,Primeur,2,3892,"Primeur Clémentine",wysiwyg/thumbnail_53.jpg,wysiwyg/full_2.jpg,70,1,"Primeur - Primeur Clémentine","<p>Bienvenue chez Clémentines, votre primeur du 11ème arrondissement. Réputé dans le quartier pour ses délicieux fruits et légumes frais, ici c’est chaque jour que la cueillette arrive en boutique. Le responsable, Walid, toujours agréable et souriant, vous accueille et vous conseille pour que vous retrouviez le meilleur de la saison dans votre assiette. Et pour vous faciliter les courses, le primeur Clémentines confectionne et prépare vos corbeilles de fruits prêtes à offrir à l’occasion de fêtes et événements.</p>","Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main-block-primeur-clementine,,112
0,3332,"Primeur Clémentine",3,3893,Epicerie,aromate_24.jpg,aromate_23.jpg,,1,"Primeur Clémentine - Epicerie",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,18
0,3332,"Primeur Clémentine",3,3895,"Tous les produits",catalog/category/racines_3.jpg,catalog/category/racines_4.jpg,,1,"Primeur Clémentine - Tous les produits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",0,0,,0,PRODUCTS,,,,,,,112
0,3332,"Primeur Clémentine",3,3896,"Produits de saison",catalog/category/local_15.jpg,catalog/category/local_14.jpg,,1,"Primeur Clémentine - Produits de saison",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Produits de saison Grâce À Au Pas De Courses",1,0,,0,PRODUCTS,,,,,,,64
0,3333,Primeur,2,3897,"Primeur Clémentine",wysiwyg/thumbnail_53.jpg,wysiwyg/full_2.jpg,70,1,"Primeur - Primeur Clémentine","<p>Bienvenue chez Clémentines, votre primeur du 11ème arrondissement. Réputé dans le quartier pour ses délicieux fruits et légumes frais, ici c’est chaque jour que la cueillette arrive en boutique. Le responsable, Walid, toujours agréable et souriant, vous accueille et vous conseille pour que vous retrouviez le meilleur de la saison dans votre assiette. Et pour vous faciliter les courses, le primeur Clémentines confectionne et prépare vos corbeilles de fruits prêtes à offrir à l’occasion de fêtes et événements.</p>","Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main-block-primeur-clementine,,112
0,3333,"Primeur Clémentine",3,3898,Epicerie,aromate_24.jpg,aromate_23.jpg,,1,"Primeur Clémentine - Epicerie",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,18
0,3333,"Primeur Clémentine",3,3900,"Tous les produits",catalog/category/racines_3.jpg,catalog/category/racines_4.jpg,,1,"Primeur Clémentine - Tous les produits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",0,0,,0,PRODUCTS,,,,,,,112
0,3333,"Primeur Clémentine",3,3901,"Produits de saison",catalog/category/local_15.jpg,catalog/category/local_14.jpg,,1,"Primeur Clémentine - Produits de saison",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Produits de saison Grâce À Au Pas De Courses",1,0,,0,PRODUCTS,,,,,,,64
0,3332,"Primeur Clémentine",3,3902,"Tous les légumes",tousleslegumes2_thumb.jpg,tousleslegumes2_full.jpg,,1,"Primeur Clémentine - Tous les légumes",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les légumes Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,64
0,3333,"Primeur Clémentine",3,3904,"Tous les légumes",tousleslegumes2_thumb.jpg,tousleslegumes2_full.jpg,,1,"Primeur Clémentine - Tous les légumes",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les légumes Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,64
0,3332,"Primeur Clémentine",3,3908,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,30
0,3333,"Primeur Clémentine",3,3910,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,30
0,3332,Bio,2,3926,"Primeur Clémentine",thumbnail_53.jpg,full_2.jpg,70,0,"Bio - Primeur Clémentine",,"Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,0,,0,PRODUCTS,,,,,,,1
0,3332,"Primeur Clémentine",3,3927,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,1
0,3333,Bio,2,3929,"Primeur Clémentine",thumbnail_53.jpg,full_2.jpg,70,0,"Bio - Primeur Clémentine",,"Primeur Clémentine Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,0,,0,PRODUCTS,,,,,,,1
0,3333,"Primeur Clémentine",3,3930,"Tous les fruits",touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,"Primeur Clémentine - Tous les fruits",,"Dès ce soir, Primeur Clémentine Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,1
0,3332,Fromager,2,3946,"Fromagerie Bouvet",thumbnail_13.jpg,commercant_14.jpg,70,1,"Fromager - Fromagerie Bouvet","<p>La fromagerie de Laurent Bouvet installée dans la halle couverte du marché Saint Martin vous fournie des produits de qualité depuis maintenant 18ans. Son étalage témoigne d'une large gamme de fromages de ferme en provenance directe de producteurs indépendants. Aussi, et c'est parce qu'un bon fromage est encore meilleur lorsqu'il est accompagné d'un vin soigneusement choisi, que Laurent est naturellement devenu caviste. Ainsi il sélectionne quelques 80 références issues de petits propriétaires et vignerons indépendants. Au Pas De Courses fait équipe avec Laurent pour vous faire parvenir jusque dans vos assiettes ces fromages dont la réputation n'est plus à faire.</p>","Fromagerie Bouvet Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_fbo10,,422
0,3332,"Fromagerie Bouvet",3,3947,Vache,Vache_2.jpg,Vache_3.jpg,,1,"Fromagerie Bouvet - Vache",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Vache Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,197
0,3332,"Fromagerie Bouvet",3,3948,"Tous les produits",catalog/category/Tous_14.jpg,catalog/category/Tous_15.jpg,,1,"Fromagerie Bouvet - Tous les produits",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,0,,0,PRODUCTS,,,,,,,422
